"Date","Price","Open","High","Low","Vol.","Change %"
"09/06/2022","2,306.46","2,306.46","2,306.46","2,306.46","","0.90%"
"09/05/2022","2,285.80","2,285.80","2,285.80","2,285.80","","-0.86%"
"09/01/2022","2,305.66","2,305.66","2,305.66","2,305.66","","0.99%"
"08/31/2022","2,283.06","2,283.06","2,283.06","2,283.06","","0.16%"
"08/30/2022","2,279.33","2,279.33","2,279.33","2,279.33","","0.17%"
"08/29/2022","2,275.36","2,275.36","2,275.36","2,275.36","","0.35%"
"08/25/2022","2,267.35","2,267.35","2,267.35","2,267.35","","1.05%"
"08/24/2022","2,243.69","2,243.69","2,243.69","2,243.69","","-0.96%"
"08/23/2022","2,265.36","2,265.36","2,265.36","2,265.36","","0.80%"
"08/22/2022","2,247.34","2,247.34","2,247.34","2,247.34","","1.23%"
"08/17/2022","2,220.05","2,220.05","2,220.05","2,220.05","","0.32%"
"08/16/2022","2,213.03","2,213.03","2,213.03","2,213.03","","0.85%"
"08/11/2022","2,194.39","2,194.39","2,194.39","2,194.39","","-0.75%"
"08/10/2022","2,210.96","2,210.96","2,210.96","2,210.96","","-1.19%"
"08/08/2022","2,237.60","2,237.60","2,237.60","2,237.60","","-1.22%"
"08/04/2022","2,265.20","2,265.20","2,265.20","2,265.20","","0.28%"
"08/03/2022","2,258.83","2,258.83","2,258.83","2,258.83","","1.10%"
"08/02/2022","2,234.21","2,234.21","2,234.21","2,234.21","","1.36%"
"08/01/2022","2,204.19","2,204.19","2,204.19","2,204.19","","2.75%"
"07/28/2022","2,145.25","2,145.25","2,145.25","2,145.25","","-0.81%"
"07/27/2022","2,162.85","2,162.85","2,162.85","2,162.85","","-1.24%"
"07/26/2022","2,190.02","2,190.02","2,190.02","2,190.02","","0.59%"
"07/25/2022","2,177.20","2,177.20","2,177.20","2,177.20","","-1.07%"
"07/21/2022","2,200.83","2,200.83","2,200.83","2,200.83","","-0.24%"
"07/20/2022","2,206.08","2,206.08","2,206.08","2,206.08","","-0.32%"
"07/19/2022","2,213.24","2,213.24","2,213.24","2,213.24","","-1.01%"
"07/18/2022","2,235.83","2,235.83","2,235.83","2,235.83","","-1.67%"
"07/14/2022","2,273.85","2,273.85","2,273.85","2,273.85","","0.04%"
"07/13/2022","2,272.96","2,272.96","2,272.96","2,272.96","","-0.49%"
"07/12/2022","2,284.14","2,284.14","2,284.14","2,284.14","","-0.42%"
"07/07/2022","2,293.76","2,295.22","2,304.65","2,293.24","","-0.27%"
"07/06/2022","2,299.86","2,306.76","2,316.33","2,298.94","","-0.09%"
"07/05/2022","2,301.91","2,288.68","2,307.03","2,288.68","","0.79%"
"07/04/2022","2,283.95","2,282.84","2,291.47","2,281.77","","-0.32%"
"07/03/2022","2,291.21","2,292.64","2,293.58","2,280.30","","-0.19%"
"06/30/2022","2,295.58","2,293.66","2,298.12","2,286.94","","0.02%"
"06/29/2022","2,295.18","2,298.11","2,303.60","2,292.77","","0.03%"
"06/28/2022","2,294.58","2,288.18","2,298.96","2,288.18","","0.41%"
"06/27/2022","2,285.21","2,283.73","2,291.80","2,281.15","","-0.06%"
"06/26/2022","2,286.60","2,290.84","2,292.36","2,285.24","","-0.52%"
"06/23/2022","2,298.60","2,297.18","2,311.56","2,292.62","","0.20%"
"06/22/2022","2,293.95","2,299.54","2,300.46","2,285.53","","-0.06%"
"06/21/2022","2,295.41","2,316.38","2,316.38","2,294.34","","-0.83%"
"06/20/2022","2,314.57","2,334.98","2,335.08","2,308.85","","-0.50%"
"06/19/2022","2,326.19","2,336.92","2,341.75","2,322.91","","-0.08%"
"06/16/2022","2,327.94","2,315.68","2,330.58","2,308.17","","1.13%"
"06/15/2022","2,301.91","2,303.82","2,318.87","2,301.30","","0.04%"
"06/14/2022","2,300.91","2,322.72","2,325.48","2,299.58","","-0.69%"
"06/13/2022","2,316.97","2,332.36","2,336.74","2,316.97","","-0.76%"
"06/12/2022","2,334.64","2,353.29","2,353.29","2,329.59","","-0.75%"
"06/09/2022","2,352.38","2,356.59","2,365.77","2,350.24","","-0.05%"
"06/08/2022","2,353.64","2,351.45","2,361.33","2,350.04","","0.12%"
"06/07/2022","2,350.76","2,365.27","2,365.27","2,347.83","","-0.45%"
"06/06/2022","2,361.34","2,374.68","2,380.73","2,359.60","","-0.52%"
"06/05/2022","2,373.80","2,363.52","2,379.87","2,357.48","","0.77%"
"06/02/2022","2,355.68","2,358.20","2,374.56","2,354.23","","-0.11%"
"06/01/2022","2,358.20","2,358.62","2,361.39","2,349.94","","0.34%"
"05/31/2022","2,350.25","2,350.88","2,360.40","2,342.38","","-0.02%"
"05/30/2022","2,350.80","2,349.45","2,365.58","2,340.31","","0.16%"
"05/29/2022","2,346.94","2,322.80","2,350.00","2,322.80","","1.71%"
"05/26/2022","2,307.38","2,285.38","2,313.01","2,279.05","","0.85%"
"05/25/2022","2,287.98","2,292.68","2,295.10","2,263.65","","-0.31%"
"05/24/2022","2,295.05","2,309.93","2,322.00","2,287.43","","-0.64%"
"05/23/2022","2,309.75","2,302.60","2,329.47","2,302.60","","1.43%"
"05/22/2022","2,277.16","2,321.51","2,329.93","2,272.87","","-1.71%"
"05/19/2022","2,316.68","2,316.40","2,316.68","2,313.49","","-0.85%"
"05/18/2022","2,336.48","2,364.00","2,379.73","2,316.40","","-1.15%"
"05/17/2022","2,363.66","2,366.43","2,386.83","2,330.13","","-0.10%"
"05/16/2022","2,365.92","2,365.92","2,365.92","2,365.92","","-1.70%"
"05/12/2022","2,406.91","2,422.16","2,426.46","2,403.04","","-0.57%"
"05/11/2022","2,420.64","2,438.65","2,441.02","2,417.12","","-0.62%"
"05/10/2022","2,435.77","2,449.84","2,455.16","2,429.20","","-0.56%"
"05/09/2022","2,449.39","2,450.43","2,460.44","2,448.21","","0.01%"
"05/08/2022","2,449.25","2,447.80","2,451.39","2,447.07","","-0.18%"
"05/05/2022","2,453.57","2,453.42","2,456.50","2,450.91","","-0.29%"
"04/28/2022","2,460.76","2,460.76","2,460.76","2,460.76","","-0.22%"
"04/27/2022","2,466.16","2,474.22","2,475.75","2,462.53","","-0.33%"
"04/26/2022","2,474.32","2,477.75","2,479.15","2,462.95","","-0.09%"
"04/25/2022","2,476.57","2,484.20","2,484.20","2,466.38","","-0.38%"
"04/24/2022","2,486.12","2,477.43","2,501.85","2,477.43","","0.32%"
"04/21/2022","2,478.07","2,466.44","2,480.09","2,466.44","","0.58%"
"04/20/2022","2,463.83","2,436.30","2,466.07","2,436.30","","1.14%"
"04/19/2022","2,436.11","2,410.59","2,444.62","2,386.99","","1.10%"
"04/18/2022","2,409.68","2,434.49","2,434.49","2,404.70","","-1.04%"
"04/17/2022","2,435.00","2,441.29","2,452.63","2,432.38","","-0.22%"
"04/13/2022","2,440.45","2,432.28","2,444.27","2,411.61","","0.36%"
"04/12/2022","2,431.64","2,452.14","2,461.54","2,426.87","","-0.83%"
"04/11/2022","2,451.91","2,460.65","2,465.53","2,450.92","","-0.27%"
"04/10/2022","2,458.51","2,451.59","2,470.65","2,451.59","","0.28%"
"04/07/2022","2,451.59","2,448.80","2,455.00","2,447.56","","-0.30%"
"04/06/2022","2,459.03","2,464.62","2,470.82","2,452.00","","-0.23%"
"04/05/2022","2,464.62","2,468.71","2,468.71","2,456.90","","-0.17%"
"04/04/2022","2,468.71","2,487.97","2,487.97","2,465.05","","-0.77%"
"04/03/2022","2,487.97","2,474.00","2,490.55","2,474.00","","0.56%"
"03/31/2022","2,474.00","2,465.59","2,474.88","2,461.15","","0.34%"
"03/30/2022","2,465.59","2,471.08","2,477.05","2,463.80","","-0.22%"
"03/29/2022","2,471.08","2,468.05","2,479.09","2,468.05","","0.12%"
"03/28/2022","2,468.05","2,462.90","2,476.08","2,462.90","","0.21%"
"03/27/2022","2,462.90","2,466.74","2,471.92","2,460.21","","-0.16%"
"03/24/2022","2,466.74","2,469.43","2,472.24","2,460.53","","-0.11%"
"03/23/2022","2,469.43","2,471.05","2,488.68","2,465.40","","-0.07%"
"03/22/2022","2,471.05","2,436.28","2,476.76","2,436.28","","1.43%"
"03/21/2022","2,436.28","2,434.98","2,440.63","2,419.51","","0.05%"
"03/20/2022","2,434.98","2,458.49","2,462.56","2,432.27","","-0.96%"
"03/16/2022","2,458.49","2,458.97","2,465.80","2,456.72","","-0.02%"
"03/15/2022","2,458.97","2,460.48","2,464.97","2,453.36","","-0.06%"
"03/14/2022","2,460.48","2,463.19","2,469.25","2,453.06","","-0.11%"
"03/13/2022","2,463.19","2,425.10","2,465.20","2,425.10","","1.57%"
"03/10/2022","2,425.10","2,415.59","2,455.20","2,415.59","","0.39%"
"03/09/2022","2,415.59","2,374.07","2,421.11","2,374.07","","1.75%"
"03/08/2022","2,374.07","2,374.39","2,392.06","2,317.40","","-0.01%"
"03/07/2022","2,374.39","2,438.94","2,444.37","2,372.05","","-2.65%"
"03/06/2022","2,438.94","2,462.94","2,464.39","2,434.54","","-0.97%"
"03/03/2022","2,462.94","2,470.50","2,479.06","2,447.24","","-0.31%"
"03/02/2022","2,470.50","2,489.96","2,498.66","2,463.17","","-0.78%"
"03/01/2022","2,489.96","2,482.35","2,508.44","2,481.22","","0.31%"
"02/28/2022","2,482.35","2,467.90","2,495.42","2,467.90","","0.59%"
"02/27/2022","2,467.90","2,514.97","2,514.97","2,458.51","","-1.87%"
"02/24/2022","2,514.97","2,550.50","2,556.20","2,509.63","","-1.39%"
"02/23/2022","2,550.50","2,536.36","2,554.85","2,536.36","","0.56%"
"02/22/2022","2,536.36","2,545.61","2,553.11","2,528.73","","-0.36%"
"02/21/2022","2,545.61","2,545.61","2,545.61","2,545.61","","-1.10%"
"02/17/2022","2,573.85","2,598.60","2,599.20","2,568.89","","-0.95%"
"02/16/2022","2,598.60","2,589.25","2,609.59","2,589.25","","0.36%"
"02/15/2022","2,589.25","2,597.13","2,597.41","2,583.88","","-0.30%"
"02/14/2022","2,597.13","2,605.05","2,614.77","2,593.40","","-0.30%"
"02/13/2022","2,605.05","2,597.49","2,606.95","2,596.18","","0.29%"
"02/10/2022","2,597.49","2,604.98","2,606.28","2,594.95","","-0.29%"
"02/09/2022","2,604.98","2,610.33","2,618.38","2,598.97","","-0.20%"
"02/08/2022","2,610.33","2,607.72","2,616.27","2,605.32","","0.10%"
"02/07/2022","2,607.72","2,611.54","2,628.92","2,601.10","","-0.15%"
"02/06/2022","2,611.54","2,592.34","2,620.45","2,592.34","","0.74%"
"02/03/2022","2,592.34","2,592.77","2,601.66","2,583.52","","-0.02%"
"02/02/2022","2,592.77","2,588.56","2,610.17","2,588.56","","0.16%"
"02/01/2022","2,588.56","2,559.14","2,592.99","2,559.14","","1.15%"
"01/31/2022","2,559.14","2,585.15","2,593.79","2,556.82","","-1.01%"
"01/30/2022","2,585.15","2,602.33","2,612.36","2,581.40","","-0.66%"
"01/27/2022","2,602.33","2,612.16","2,618.22","2,600.77","","-0.38%"
"01/26/2022","2,612.16","2,613.33","2,626.22","2,611.15","","-0.04%"
"01/25/2022","2,613.33","2,614.26","2,632.25","2,610.57","","-0.04%"
"01/24/2022","2,614.26","2,629.44","2,645.40","2,609.96","","-0.58%"
"01/23/2022","2,629.44","2,635.38","2,648.27","2,622.94","","-0.23%"
"01/20/2022","2,635.38","2,617.30","2,640.24","2,617.30","","0.69%"
"01/19/2022","2,617.30","2,598.95","2,622.76","2,597.84","","0.71%"
"01/18/2022","2,598.95","2,607.83","2,624.58","2,596.98","","-0.34%"
"01/17/2022","2,607.83","2,598.34","2,615.11","2,598.34","","0.37%"
"01/16/2022","2,598.34","2,616.30","2,628.09","2,595.34","","-0.69%"
"01/13/2022","2,616.30","2,606.78","2,619.27","2,601.97","","0.37%"
"01/12/2022","2,606.78","2,626.66","2,640.79","2,602.91","","-0.76%"
"01/11/2022","2,626.66","2,606.54","2,649.85","2,606.54","","0.77%"
"01/10/2022","2,606.54","2,579.12","2,611.48","2,569.48","","0.13%"
"01/06/2022","2,603.08","2,575.88","2,607.40","2,575.88","","1.06%"
"01/05/2022","2,575.88","2,571.18","2,582.77","2,571.18","","0.18%"
"01/04/2022","2,571.18","2,576.11","2,577.15","2,559.39","","-0.19%"
"01/03/2022","2,576.11","2,560.64","2,593.48","2,560.64","","0.60%"
"01/02/2022","2,560.64","2,532.58","2,566.94","2,532.58","","1.11%"
"12/30/2021","2,532.58","2,522.31","2,536.72","2,522.31","","0.41%"
"12/29/2021","2,522.31","2,523.78","2,537.58","2,519.86","","-0.06%"
"12/28/2021","2,523.78","2,504.08","2,525.29","2,503.00","","0.79%"
"12/27/2021","2,504.08","2,488.04","2,511.48","2,487.71","","0.64%"
"12/26/2021","2,488.04","2,511.99","2,516.68","2,476.43","","-0.95%"
"12/23/2021","2,511.99","2,536.45","2,539.37","2,509.52","","-0.96%"
"12/22/2021","2,536.45","2,538.51","2,550.10","2,533.38","","-0.08%"
"12/21/2021","2,538.51","2,528.66","2,548.04","2,528.44","","0.39%"
"12/20/2021","2,528.66","2,547.70","2,548.80","2,513.62","","-0.75%"
"12/19/2021","2,547.70","2,586.46","2,587.26","2,540.42","","-1.50%"
"12/15/2021","2,586.46","2,568.41","2,587.97","2,555.46","","0.70%"
"12/14/2021","2,568.41","2,585.32","2,601.23","2,565.26","","-0.65%"
"12/13/2021","2,585.32","2,604.08","2,608.88","2,576.58","","-0.72%"
"12/12/2021","2,604.08","2,632.19","2,643.50","2,598.21","","-1.07%"
"12/09/2021","2,632.19","2,621.04","2,646.78","2,621.04","","0.43%"
"12/08/2021","2,621.04","2,660.30","2,660.30","2,618.82","","-1.48%"
"12/07/2021","2,660.30","2,634.63","2,662.79","2,634.63","","0.97%"
"12/06/2021","2,634.63","2,638.25","2,638.25","2,618.73","","-0.14%"
"12/05/2021","2,638.25","2,635.93","2,651.69","2,623.00","","0.09%"
"12/02/2021","2,635.93","2,589.85","2,644.02","2,546.72","","1.78%"
"12/01/2021","2,589.85","2,516.28","2,595.18","2,516.28","","2.92%"
"11/30/2021","2,516.28","2,567.38","2,586.32","2,515.04","","-1.99%"
"11/29/2021","2,567.38","2,576.17","2,590.11","2,557.15","","-0.34%"
"11/28/2021","2,576.17","2,602.86","2,607.76","2,571.88","","-1.03%"
"11/25/2021","2,602.86","2,631.37","2,631.73","2,601.25","","-1.08%"
"11/24/2021","2,631.37","2,660.85","2,677.56","2,630.30","","-1.11%"
"11/23/2021","2,660.85","2,666.99","2,682.88","2,654.34","","-0.23%"
"11/22/2021","2,666.99","2,683.84","2,689.52","2,666.38","","-0.63%"
"11/21/2021","2,683.84","2,694.94","2,698.05","2,680.53","","-0.41%"
"11/18/2021","2,694.94","2,683.29","2,700.65","2,680.29","","0.43%"
"11/17/2021","2,683.29","2,691.26","2,701.34","2,667.53","","-0.30%"
"11/16/2021","2,691.26","2,659.54","2,699.37","2,659.54","","1.19%"
"11/15/2021","2,659.54","2,655.98","2,679.41","2,645.87","","0.13%"
"11/14/2021","2,655.98","2,680.96","2,700.28","2,650.84","","-0.93%"
"11/11/2021","2,680.96","2,660.74","2,694.84","2,660.74","","0.76%"
"11/10/2021","2,660.74","2,616.03","2,663.34","2,616.03","","1.71%"
"11/09/2021","2,616.03","2,583.68","2,620.91","2,582.45","","1.25%"
"11/08/2021","2,583.68","2,598.97","2,611.40","2,574.48","","-0.59%"
"11/07/2021","2,598.97","2,601.28","2,624.60","2,595.07","","-0.09%"
"11/04/2021","2,601.28","2,585.80","2,611.42","2,574.56","","0.60%"
"11/03/2021","2,585.80","2,605.94","2,615.50","2,582.35","","-0.77%"
"11/02/2021","2,605.94","2,625.70","2,636.71","2,603.97","","-0.75%"
"11/01/2021","2,625.70","2,620.59","2,632.20","2,614.96","","0.19%"
"10/31/2021","2,620.59","2,638.90","2,656.85","2,616.52","","-0.69%"
"10/28/2021","2,638.90","2,644.32","2,651.79","2,634.75","","-0.20%"
"10/27/2021","2,644.32","2,661.64","2,668.11","2,639.83","","-0.65%"
"10/26/2021","2,661.64","2,644.54","2,671.18","2,615.24","","0.65%"
"10/25/2021","2,644.54","2,698.31","2,698.31","2,626.01","","-1.99%"
"10/24/2021","2,698.31","2,699.33","2,754.95","2,690.11","","-0.04%"
"10/21/2021","2,699.33","2,656.05","2,703.06","2,635.22","","1.63%"
"10/19/2021","2,656.05","2,678.55","2,710.97","2,649.11","","-0.84%"
"10/18/2021","2,678.55","2,705.13","2,714.47","2,652.32","","-0.98%"
"10/17/2021","2,705.13","2,719.13","2,732.38","2,698.88","","-0.51%"
"10/14/2021","2,719.13","2,717.56","2,724.10","2,690.94","","0.06%"
"10/13/2021","2,717.56","2,749.88","2,754.71","2,715.62","","-1.18%"
"10/12/2021","2,749.88","2,757.28","2,772.75","2,747.31","","-0.27%"
"10/11/2021","2,757.28","2,765.78","2,781.29","2,755.66","","-0.31%"
"10/10/2021","2,765.78","2,767.38","2,782.31","2,758.66","","-0.06%"
"10/07/2021","2,767.38","2,787.81","2,800.08","2,752.73","","-0.73%"
"10/06/2021","2,787.81","2,778.12","2,807.80","2,778.12","","0.35%"
"10/05/2021","2,778.12","2,765.26","2,781.48","2,743.47","","0.47%"
"10/04/2021","2,765.26","2,741.71","2,787.16","2,741.71","","0.86%"
"10/03/2021","2,741.71","2,710.52","2,745.66","2,710.52","","1.15%"
"09/30/2021","2,710.52","2,696.87","2,716.77","2,696.87","","0.51%"
"09/29/2021","2,696.87","2,691.82","2,702.23","2,688.27","","0.19%"
"09/28/2021","2,691.82","2,676.24","2,696.59","2,676.24","","0.58%"
"09/27/2021","2,676.24","2,665.61","2,685.92","2,665.61","","0.40%"
"09/26/2021","2,665.61","2,673.55","2,682.51","2,662.51","","-0.30%"
"09/23/2021","2,673.55","2,673.19","2,684.17","2,666.33","","0.01%"
"09/22/2021","2,673.19","2,685.98","2,701.82","2,670.54","","-0.48%"
"09/21/2021","2,685.98","2,661.41","2,695.32","2,661.41","","0.92%"
"09/20/2021","2,661.41","2,655.81","2,672.81","2,655.75","","0.21%"
"09/19/2021","2,655.81","2,674.55","2,684.58","2,653.46","","-0.70%"
"09/16/2021","2,674.55","2,649.36","2,684.06","2,649.36","","0.95%"
"09/15/2021","2,649.36","2,611.68","2,656.33","2,597.55","","1.44%"
"09/14/2021","2,611.68","2,635.15","2,653.04","2,607.75","","-0.89%"
"09/13/2021","2,635.15","2,638.10","2,648.44","2,617.59","","-0.11%"
"09/12/2021","2,638.10","2,647.14","2,683.63","2,633.47","","-0.34%"
"09/09/2021","2,647.14","2,613.54","2,653.58","2,598.13","","1.29%"
"09/08/2021","2,613.54","2,583.93","2,614.63","2,583.93","","1.15%"
"09/07/2021","2,583.93","2,546.62","2,588.20","2,546.62","","1.47%"
"09/06/2021","2,546.62","2,533.97","2,550.71","2,528.39","","0.50%"
"09/05/2021","2,533.97","2,533.16","2,536.23","2,529.79","","1.49%"
"09/02/2021","2,496.84","2,474.72","2,497.90","2,474.72","","0.89%"
"09/01/2021","2,474.72","2,453.95","2,478.36","2,453.95","","0.85%"
"08/31/2021","2,453.95","2,443.48","2,462.66","2,443.48","","0.43%"
"08/29/2021","2,443.48","2,453.43","2,460.28","2,440.23","","-0.41%"
"08/26/2021","2,453.43","2,459.69","2,466.30","2,448.48","","-0.25%"
"08/25/2021","2,459.69","2,463.55","2,475.05","2,457.90","","-0.16%"
"08/24/2021","2,463.55","2,459.94","2,471.06","2,452.64","","0.15%"
"08/23/2021","2,459.94","2,451.89","2,466.37","2,449.51","","0.33%"
"08/22/2021","2,451.89","2,423.54","2,455.91","2,423.54","","1.17%"
"08/19/2021","2,423.54","2,426.82","2,430.63","2,414.87","","-0.14%"
"08/18/2021","2,426.82","2,422.17","2,443.08","2,422.17","","0.19%"
"08/17/2021","2,422.17","2,427.62","2,433.03","2,419.56","","-0.22%"
"08/16/2021","2,427.62","2,427.57","2,436.85","2,423.49","","0.00%"
"08/12/2021","2,427.57","2,397.65","2,431.64","2,397.65","","1.25%"
"08/11/2021","2,397.65","2,384.10","2,400.56","2,358.12","","0.57%"
"08/10/2021","2,384.10","2,392.62","2,400.51","2,381.99","","-0.36%"
"08/09/2021","2,392.62","2,385.89","2,394.85","2,356.15","","0.28%"
"08/05/2021","2,385.89","2,366.44","2,388.60","2,364.08","","0.82%"
"08/03/2021","2,366.44","2,344.10","2,369.40","2,344.10","","0.95%"
"08/02/2021","2,344.10","2,327.87","2,348.92","2,327.87","","0.70%"
"07/29/2021","2,327.87","2,323.48","2,332.27","2,318.96","","0.19%"
"07/28/2021","2,323.48","2,308.74","2,326.50","2,305.20","","0.64%"
"07/27/2021","2,308.74","2,322.73","2,323.58","2,306.04","","-0.60%"
"07/26/2021","2,322.73","2,336.47","2,346.29","2,319.00","","-0.59%"
"07/25/2021","2,336.47","2,339.27","2,343.23","2,336.47","","0.61%"
"07/19/2021","2,322.37","2,306.02","2,322.95","2,302.79","","0.71%"
"07/18/2021","2,306.02","2,274.90","2,306.02","2,274.09","","1.37%"
"07/15/2021","2,274.90","2,274.69","2,278.86","2,267.27","","0.01%"
"07/14/2021","2,274.69","2,273.75","2,284.55","2,266.71","","0.04%"
"07/13/2021","2,273.75","2,259.04","2,277.12","2,259.04","","0.65%"
"07/12/2021","2,259.04","2,248.21","2,262.17","2,245.32","","0.48%"
"07/08/2021","2,248.21","2,231.54","2,250.65","2,230.11","","0.75%"
"07/07/2021","2,231.54","2,229.04","2,247.55","2,227.62","","0.11%"
"07/06/2021","2,229.04","2,225.12","2,231.58","2,216.11","","0.18%"
"07/05/2021","2,225.12","2,208.37","2,227.55","2,208.08","","0.76%"
"07/04/2021","2,208.37","2,208.37","2,208.37","2,208.37","","0.00%"
"06/30/2021","2,208.37","2,185.82","2,212.13","2,185.04","","1.03%"
"06/29/2021","2,185.82","2,176.64","2,189.40","2,170.67","","0.42%"
"06/28/2021","2,176.64","2,168.63","2,183.45","2,168.63","","0.37%"
"06/27/2021","2,168.63","2,199.52","2,199.52","2,164.70","","-1.40%"
"06/24/2021","2,199.52","2,188.83","2,202.00","2,179.95","","0.49%"
"06/23/2021","2,188.83","2,205.70","2,211.21","2,186.85","","-0.76%"
"06/22/2021","2,205.70","2,220.89","2,227.32","2,204.26","","-0.68%"
"06/21/2021","2,220.89","2,207.29","2,224.88","2,207.29","","0.62%"
"06/20/2021","2,207.29","2,197.06","2,209.85","2,192.60","","0.47%"
"06/17/2021","2,197.06","2,183.26","2,206.64","2,183.26","","0.63%"
"06/16/2021","2,183.26","2,176.88","2,190.84","2,175.83","","0.29%"
"06/15/2021","2,176.88","2,172.97","2,183.48","2,172.97","","0.18%"
"06/14/2021","2,172.97","2,192.56","2,196.74","2,171.17","","-0.89%"
"06/13/2021","2,192.56","2,205.09","2,217.28","2,189.17","","-0.57%"
"06/10/2021","2,205.09","2,202.62","2,219.82","2,202.62","","0.11%"
"06/09/2021","2,202.62","2,195.98","2,221.38","2,195.98","","0.30%"
"06/08/2021","2,195.98","2,195.12","2,202.96","2,179.22","","0.04%"
"06/07/2021","2,195.12","2,222.55","2,238.87","2,189.45","","-1.23%"
"06/06/2021","2,222.55","2,203.59","2,232.12","2,200.59","","0.86%"
"06/03/2021","2,203.59","2,195.33","2,212.78","2,195.29","","0.38%"
"06/02/2021","2,195.33","2,193.63","2,198.63","2,180.07","","0.08%"
"06/01/2021","2,193.63","2,205.81","2,218.37","2,190.95","","-0.55%"
"05/31/2021","2,205.81","2,208.28","2,215.84","2,193.81","","-0.11%"
"05/30/2021","2,208.28","2,189.73","2,213.67","2,189.73","","0.85%"
"05/27/2021","2,189.73","2,170.24","2,190.52","2,170.24","","0.90%"
"05/25/2021","2,170.24","2,172.94","2,186.86","2,168.46","","-0.12%"
"05/24/2021","2,172.94","2,161.72","2,177.17","2,161.72","","0.52%"
"05/23/2021","2,161.72","2,178.47","2,187.31","2,160.26","","-0.77%"
"05/20/2021","2,178.47","2,201.00","2,211.99","2,175.92","","-1.02%"
"05/19/2021","2,201.00","2,194.79","2,212.86","2,194.79","","0.28%"
"05/18/2021","2,194.79","2,199.29","2,203.14","2,187.09","","-0.20%"
"05/17/2021","2,199.29","2,192.65","2,205.48","2,186.77","","0.30%"
"05/16/2021","2,192.65","2,186.87","2,196.59","2,186.87","","0.26%"
"05/12/2021","2,186.87","2,194.75","2,197.85","2,176.31","","-0.36%"
"05/11/2021","2,194.75","2,165.99","2,200.92","2,165.99","","1.33%"
"05/09/2021","2,165.99","2,137.28","2,167.08","2,128.15","","1.34%"
"05/06/2021","2,137.28","2,132.10","2,144.32","2,129.32","","0.24%"
"05/05/2021","2,132.10","2,126.30","2,140.14","2,125.39","","0.63%"
"05/04/2021","2,118.71","2,116.05","2,128.73","2,111.71","","0.13%"
"05/03/2021","2,116.05","2,123.32","2,137.24","2,111.89","","-0.34%"
"05/02/2021","2,123.32","2,110.91","2,125.22","2,110.91","","0.59%"
"04/29/2021","2,110.91","2,112.36","2,129.90","2,110.24","","-0.07%"
"04/28/2021","2,112.36","2,092.48","2,112.69","2,084.56","","0.95%"
"04/27/2021","2,092.48","2,125.89","2,126.30","2,090.90","","-1.57%"
"04/26/2021","2,125.89","2,117.69","2,137.21","2,117.69","","0.39%"
"04/25/2021","2,117.69","2,087.55","2,121.83","2,087.55","","1.44%"
"04/22/2021","2,087.55","2,083.49","2,092.14","2,074.53","","0.19%"
"04/21/2021","2,083.49","2,082.81","2,104.24","2,080.03","","0.03%"
"04/20/2021","2,082.81","2,046.69","2,089.06","2,041.41","","1.76%"
"04/19/2021","2,046.69","2,040.25","2,051.37","2,034.90","","0.32%"
"04/18/2021","2,040.25","2,026.82","2,042.54","2,017.63","","0.66%"
"04/15/2021","2,026.82","1,997.63","2,029.21","1,997.63","","1.46%"
"04/13/2021","1,997.63","1,960.80","2,003.46","1,947.57","","1.88%"
"04/12/2021","1,960.80","1,952.91","1,982.16","1,952.91","","0.40%"
"04/11/2021","1,952.91","1,990.39","1,990.39","1,943.40","","-1.88%"
"04/08/2021","1,990.39","2,011.19","2,011.19","1,982.11","","-1.03%"
"04/07/2021","2,011.19","1,988.26","2,022.84","1,988.26","","1.15%"
"04/06/2021","1,988.26","1,944.65","1,992.36","1,944.65","","2.24%"
"04/05/2021","1,944.65","1,901.12","1,948.47","1,901.12","","2.29%"
"04/04/2021","1,901.12","1,983.30","1,983.30","1,897.01","","-4.14%"
"04/01/2021","1,983.30","1,994.40","1,994.40","1,958.26","","-0.56%"
"03/31/2021","1,994.40","2,036.62","2,036.62","1,989.60","","-2.07%"
"03/29/2021","2,036.62","2,022.18","2,052.10","2,022.18","","0.71%"
"03/28/2021","2,022.18","2,020.90","2,031.80","2,013.81","","0.06%"
"03/25/2021","2,020.90","2,024.66","2,032.03","2,007.65","","-0.19%"
"03/24/2021","2,024.66","2,063.56","2,063.56","2,020.13","","-1.89%"
"03/23/2021","2,063.56","2,066.86","2,089.14","2,061.06","","-0.16%"
"03/22/2021","2,066.86","2,034.57","2,070.47","2,001.83","","1.59%"
"03/21/2021","2,034.57","2,073.88","2,073.88","2,028.95","","-1.90%"
"03/18/2021","2,073.88","2,111.86","2,111.86","2,063.24","","-1.80%"
"03/16/2021","2,111.86","2,129.18","2,145.44","2,102.76","","-0.81%"
"03/15/2021","2,129.18","2,126.29","2,137.10","2,119.85","","0.14%"
"03/14/2021","2,126.29","2,154.66","2,161.47","2,124.17","","-1.32%"
"03/11/2021","2,154.66","2,149.92","2,170.99","2,144.28","","0.22%"
"03/10/2021","2,149.92","2,165.42","2,171.11","2,141.29","","-0.72%"
"03/09/2021","2,165.42","2,168.00","2,174.98","2,157.64","","-0.12%"
"03/08/2021","2,168.00","2,156.05","2,173.18","2,153.92","","0.55%"
"03/07/2021","2,156.05","2,112.68","2,158.23","2,112.68","","2.05%"
